card_variant_id,card_canonical_code,card_name,candidate_market_product_pk,candidate_market_product_external_id,match_score,match_reasons,match_confidence,needs_manual_review,cv_variant_key,cv_variant_label,cv_print_id,cv_image_path
1384,OP02-059,Boa Hancock,497,485237,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt Art 2,OP02-059::alt art 2,thumbs/OP02-059(alt2).webp
1385,OP02-059,Boa Hancock,497,485237,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-059_p1,OP02/parallel/OP02-059_p1.png
1386,OP02-059,Boa Hancock,497,485237,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,OP02-059_p2,GC01/parallel/OP02-059_p2.png
1394,OP02-062,Monkey.D.Luffy,498,485238,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-062_p1,OP02/parallel/OP02-062_p1.png
1409,OP02-068,Gum-Gum Rain,4810,656005,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-068_p1,PRB02/parallel/OP02-068_p1.png
1411,OP02-068,Gum-Gum Rain,4810,656005,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP02-068_r1,PRB02/reprint/OP02-068_r1.png
1419,OP02-071,Magellan,488,484134,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-071_p1,OP02/parallel/OP02-071_p1.png
1423,OP02-072,Zephyr,489,484314,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-072_p1,OP02/parallel/OP02-072_p1.png
1427,OP02-073,Little Sadi,509,485457,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-073_p1,OP02/parallel/OP02-073_p1.png
1453,OP02-085,Magellan,510,485459,89,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-085_p1,OP02/parallel/OP02-085_p1.png
1455,OP02-085,Magellan,510,485459,89,market_number_eq_canonical_or_extracted;set_code_match;card_name_substring_product;source_tcgcsv,low,1,sp,S P,OP02-085::s p,thumbs/OP02-085SP.webp
1458,OP02-086,Minokoala,500,485241,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP02-086::alt,thumbs/OP02-086_Alt.webp
1459,OP02-086,Minokoala,500,485241,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-086_p1,OP02/parallel/OP02-086_p1.png
1466,OP02-089,Judgment of Hell,3347,587189,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,OP02-089_p2,PRB01/parallel/OP02-089_p2.png
1467,OP02-089,Judgment of Hell,3347,587189,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_3,Parallel 3,OP02-089_p3,PRB01/parallel/OP02-089_p3.png
1468,OP02-089,Judgment of Hell,3347,587189,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_4,Parallel 4,OP02-089_p4,PRB01/parallel/OP02-089_p4.png
1470,OP02-089,Judgment of Hell,3347,587189,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP02-089_r1,PRB01/reprint/OP02-089_r1.png
1480,OP02-093,Smoker,490,484476,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-093_p1,OP02/parallel/OP02-093_p1.png
1488,OP02-096,Kuzan,494,485162,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-096_p1,OP02/parallel/OP02-096_p1.png
1489,OP02-096,Kuzan,3319,586720,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_3,Parallel 3,OP02-096_p3,PRB01/parallel/OP02-096_p3.png
1491,OP02-096,Kuzan,3319,586720,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP02-096_r1,PRB01/reprint/OP02-096_r1.png
1501,OP02-099,Sakazuki,501,485242,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-099_p1,OP02/parallel/OP02-099_p1.png
1503,OP02-099,Sakazuki,3315,586715,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_4,Parallel 4,OP02-099_p4,PRB01/parallel/OP02-099_p4.png
1505,OP02-099,Sakazuki,3315,586715,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP02-099_r1,PRB01/reprint/OP02-099_r1.png
1506,OP02-099,Sakazuki,501,485242,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,sp,S P,OP02-099::s p,thumbs/OP02-099SP.webp
1518,OP02-105,Tashigi,502,485243,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,operator_review,2,OP02-105::2,thumbs/OP02-105 (2).webp
1519,OP02-105,Tashigi,502,485243,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP02-105::alt,thumbs/OP02-105_Alt.webp
1520,OP02-105,Tashigi,502,485243,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-105_p1,OP02/parallel/OP02-105_p1.png
1527,OP02-106,Tsuru,3386,593299,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_4,Parallel 4,OP02-106_p4,PRB01/parallel/OP02-106_p4.png
1528,OP02-106,Tsuru,3386,593299,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_5,Parallel 5,OP02-106_p5,PRB01/parallel/OP02-106_p5.png
1532,OP02-106,Tsuru,3386,593299,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r2,R2,OP02-106_r2,PRB01/reprint/OP02-106_r2.png
1537,OP02-108,Donquixote Rosinante,504,485245,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,OP02-108::alt,thumbs/OP02-108alt.webp
1538,OP02-108,Donquixote Rosinante,504,485245,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt Art 2,OP02-108::alt art 2,thumbs/OP02-108alt2.webp
1539,OP02-108,Donquixote Rosinante,504,485245,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-108_p1,OP02/parallel/OP02-108_p1.png
1556,OP02-114,Borsalino,493,485087,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-114_p1,OP02/parallel/OP02-114_p1.png
1557,OP02-114,Borsalino,3316,586716,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_3,Parallel 3,OP02-114_p3,PRB01/parallel/OP02-114_p3.png
1559,OP02-114,Borsalino,3316,586716,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP02-114_r1,PRB01/reprint/OP02-114_r1.png
1563,OP02-115,Monkey.D.Garp,492,484822,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-115_p1,OP02/parallel/OP02-115_p1.png
1570,OP02-117,Ice Age,3388,593302,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_5,Parallel 5,OP02-117_p5,OP02/parallel/OP02-117_p5.png
1571,OP02-117,Ice Age,3388,593302,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_6,Parallel 6,OP02-117_p6,OP02/parallel/OP02-117_p6.png
1573,OP02-117,Ice Age,618,486494,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP02-117_r1,ST19/reprint/OP02-117_r1.png
1574,OP02-117,Ice Age,3388,593302,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r2,R2,OP02-117_r2,PRB01/reprint/OP02-117_r2.png
1583,OP02-120,Uta,477,482718,79,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;parallel_variant_no_parallel_market_penalty;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-120_p1,OP02/parallel/OP02-120_p1.png
1588,OP02-121,Kuzan,507,485397,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP02-121_p1,OP02/parallel/OP02-121_p1.png
1589,OP02-121,Kuzan,3389,593303,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_3,Parallel 3,OP02-121_p3,PRB01/parallel/OP02-121_p3.png
1591,OP02-121,Kuzan,3389,593303,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP02-121_r1,PRB01/reprint/OP02-121_r1.png
1596,OP03-001,Portgas.D.Ace,1993,497932,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP03-001_p1,OP03/parallel/OP03-001_p1.png
1597,OP03-001,Portgas.D.Ace,1993,497932,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,OP03-001_p2,_unclassified/parallel/OP03-001_p2.png
1603,OP03-003,Izo,3259,586185,91,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;source_tcgcsv,low,1,parallel_4,Parallel 4,OP03-003_p4,PRB01/parallel/OP03-003_p4.png
1604,OP03-003,Izo,3259,586185,91,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;source_tcgcsv,low,1,parallel_5,Parallel 5,OP03-003_p5,PRB01/parallel/OP03-003_p5.png
1605,OP03-003,Izo,3259,586185,91,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;source_tcgcsv,low,1,parallel_6,Parallel 6,OP03-003_p6,PRB01/parallel/OP03-003_p6.png
1608,OP03-003,Izo,3259,586185,103,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;source_tcgcsv,low,1,r2,R2,OP03-003_r2,PRB01/reprint/OP03-003_r2.png
1625,OP03-008,Buggy,4814,656009,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,OP03-008_p2,PRB02/parallel/OP03-008_p2.png
1626,OP03-008,Buggy,4814,656009,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP03-008_r1,PRB02/reprint/OP03-008_r1.png
1642,OP03-013,Marco,2010,498595,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP03-013_p1,OP03/parallel/OP03-013_p1.png
1643,OP03-013,Marco,2010,498595,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,OP03-013_p2,ANN1JP/parallel/OP03-013_p2.png
1655,OP03-018,Fire Fist,2012,498783,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP03-018_p1,OP03/parallel/OP03-018_p1.png
1663,OP03-021,Kuro,1995,498038,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP03-021_p1,OP03/parallel/OP03-021_p1.png
1667,OP03-022,Arlong,1997,498063,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP03-022_p1,OP03/parallel/OP03-022_p1.png
1673,OP03-024,Gin,2014,498861,91,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;source_tcgcsv,low,1,parallel_1,Parallel 1,OP03-024_p1,OP03/parallel/OP03-024_p1.png
1677,OP03-025,Krieg,2016,499028,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP03-025_p1,OP03/parallel/OP03-025_p1.png
1714,OP03-040,Nami,1999,498253,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP03-040_p1,OP03/parallel/OP03-040_p1.png
1718,OP03-041,Usopp,2018,499190,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP03-041_p1,OP03/parallel/OP03-041_p1.png
1739,OP03-047,Zeff,2020,499283,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP03-047_p1,OP03/parallel/OP03-047_p1.png
1742,OP03-048,Nojiko,4819,656014,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,OP03-048_p1,PRB02/parallel/OP03-048_p1.png
1743,OP03-048,Nojiko,4819,656014,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,OP03-048_r1,PRB02/reprint/OP03-048_r1.png
